"from","to","l","h","time","timeU","timeUCB","border","index"
5753,1142421,67.8467170746152,"primary",101.770075611923,120.236321094484,120.236321094484,0,8.79752665514967
2079,1357245,6.97564748564593,"added",27.9025899425837,38.567902356615,38.567902356615,0,1.06879218369956
1970,1062866,67.431453808905,"trunk",67.431453808905,89.6856918572209,89.6856918572209,0,4.55849746176894
1970,1068379,186.971861896248,"primary",280.457792844372,302.712030892687,302.712030892687,0,4.41199648527281
1970,1075247,7.63418800053715,"primary",11.4512820008057,33.7055200491216,33.7055200491216,0,4.37544002802036
1970,1296430,16.8120766004205,"trunk",16.8120766004205,39.0663146487364,39.0663146487364,0,4.34656646427964
1970,1311776,4.62680288704517,"trunk",4.62680288704517,26.8810409353611,26.8810409353611,0,4.38996895051914
3144,1304531,3.69361033411293,"added",14.7744413364517,25.9631260968097,25.9631260968097,0,5.93461359868271
4836,1062866,71.1361341442638,"trunk",71.1361341442638,86.7202785081856,86.7202785081856,0,8.93975102015709
4836,1070759,227.869134970542,"primary",341.803702455812,357.387846819734,357.387846819734,0,8.84477962310209
4836,1094482,49.8156666262246,"primary",74.7234999393369,90.3076443032587,90.3076443032587,0,8.89292912242628
4836,1297131,63.4772282950121,"trunk",63.4772282950121,79.0613726589339,79.0613726589339,0,9.87726513284412
4836,1299587,277.547842331405,"trunk",277.547842331405,293.131986695326,293.131986695326,0,8.85178750955666
4836,1301778,237.009581709695,"primary",355.514372564543,371.098516928465,371.098516928465,0,8.85013128756037
7323,1056558,33.4732096735348,"added",133.892838694139,150.00429079781,150.00429079781,0,4.66675812366954
6313,1331878,11.9689860920589,"added",47.8759443682357,59.9862705405566,59.9862705405566,0,1.60052250299854
3814,1306572,0.133614133983061,"trunk",0.133614133983061,13.530711663755,13.530711663755,0,1.77761207857873
3814,1331878,5.82713273811345,"trunk",5.82713273811345,19.2242302678854,19.2242302678854,0,1.84065301721237
8980,1084067,1.17849825504149,"primary",1.76774738256224,15.5063386090632,15.5063386090632,0,1.94163763073629
8980,1084078,1.60694926105922,"primary",2.41042389158883,16.1490151180898,16.1490151180898,0,2.35545523018019
8980,1084111,2.96596101444994,"primary",4.44894152167491,18.1875327481759,18.1875327481759,0,2.16467200057264
6677,1225209,12.9285063606202,"added",51.714025442481,70.2721024501405,70.2721024501405,0,1.61649269464926
4227,1070429,116.633148617294,"trunk",116.633148617294,128.206489631116,128.206489631116,0,1.75647834372233
4227,4931,1.32942935046724,"trunk",1.32942935046724,19.7510467086619,19.7510467086619,0,1.83048090590507
7798,1056979,1.34147475181001,"primary",2.01221212771501,13.202584974249,13.202584974249,0,9.89783682045085
7798,1073458,4.74301794061521,"primary",7.11452691092281,18.3048997574568,18.3048997574568,0,11.7721051162948
8814,1004960,4.33031700489642,"primary",6.49547550734463,22.6760537142911,22.6760537142911,0,20.8175575440276
8814,1005195,7.21142902863664,"primary",10.817143542955,26.9977217499014,26.9977217499014,0,19.6669741098098
8814,1073458,5.66417080777326,"primary",8.49625621165989,24.6768344186064,24.6768344186064,0,15.4301312789946
8814,1075214,1.05159995969059,"primary",1.57739993953588,17.7579781464824,17.7579781464824,0,15.3862465824838
8814,1076582,9.45533740360328,"primary",14.1830061054049,30.3635843123514,30.3635843123514,0,15.4318933427423
7369,1054327,50.1904002399853,"primary",75.285600359978,87.0608569035386,87.0608569035386,0,4.10953599747526
7369,1055868,44.0639334448956,"primary",66.0959001673434,77.871156710904,77.871156710904,0,5.49984252856349
7369,1171240,5.79661080907892,"trunk",5.79661080907892,17.5718673526395,17.5718673526395,0,4.65474614212808
7369,1279135,3.91668215389361,"added",15.6667286155745,27.4419851591351,27.4419851591351,0,3.99986172127097
7369,4760,24.9232419474187,"trunk",24.9232419474187,44.1211365365501,44.1211365365501,0,4.62630110557106
3165,1000507,4.72162333020385,"motorway",2.83297399812231,32.3566180068749,32.3566180068749,0,34.576500388232
3165,1000778,2.07012461279078,"motorway",1.24207476767447,30.7657187764271,30.7657187764271,0,27.1095717881145
3165,1004077,12.8767819258623,"primary",19.3151728887935,48.8388168975461,48.8388168975461,0,29.3932894873085
3165,1058856,20.7227076308902,"primary",31.0840614463354,60.607705455088,60.607705455088,0,52.7945638446725
3165,1061605,13.9007308387723,"primary",20.8510962581585,50.3747402669112,50.3747402669112,0,31.3586062950016
3165,1072001,0.513838144399137,"primary",0.770757216598706,30.2944012253513,30.2944012253513,0,27.9964071478468
5700,1005284,4.0224780866359,"added",16.0899123465436,28.3819603632268,28.3819603632268,0,28.6409872993264
5700,1033933,4.13704696321059,"added",16.5481878528424,28.8402358695255,28.8402358695255,0,26.6081707762491
3115,1020263,2.38968945722157,"primary",3.58453418583236,16.2118854520323,16.2118854520323,0,35.9338556392507
3115,1057345,7.96001270978994,"primary",11.9400190646849,24.5673703308848,24.5673703308848,0,51.6222390994728
5837,1005312,6.08782344329504,"motorway",3.65269406597702,14.7017262005629,14.7017262005629,0,22.5145555425143
5837,1005382,8.07249142567742,"motorway",4.84349485540645,15.8925269899923,15.8925269899923,0,19.2644254022051
2896,5254,0.0299470099610762,"primary",0.0449205149416143,34.7850185912548,34.7850185912548,0,53.4706554306074
2896,3162,0.0648744194737594,"primary",0.0973116292106391,37.0297230739011,37.0297230739011,0,29.3486191727587
2896,4220,1.93819033167659,"motorway",1.16291419900595,119.996504122218,119.996504122218,0,50.2960754755674
2896,1001249,0.0466147047449669,"motorway",0.0279688228469801,22.7469281104356,22.7469281104356,0,45.5889483686843
2896,1001258,14.0403270656293,"primary",21.0604905984439,43.7794498860326,43.7794498860326,0,24.345864723488
2896,1001736,9.14856021596175,"primary",13.7228403239426,36.4417996115313,36.4417996115313,0,33.9961812905889
2896,1002437,2.48455193260449,"motorway",1.49073115956269,24.2096904471514,24.2096904471514,0,28.6088021204818
2896,1002445,3.49208732966155,"motorway",2.09525239779693,24.8142116853856,24.8142116853856,0,24.8066988328032
2896,1002550,4.67209424732102,"motorway",2.80325654839261,25.5222158359813,25.5222158359813,0,39.45695828026
2896,1056612,5.00195805749551,"primary",7.50293708624326,30.2218963738319,30.2218963738319,0,23.3967224279957
2896,1056701,0.0462314323994686,"primary",0.0693471485992029,22.7883064361879,22.7883064361879,0,44.6008248542131
2896,1062992,0.98985473870814,"primary",1.48478210806221,24.2037413956509,24.2037413956509,0,24.2633857777376
2896,1074565,2.64082595106311,"primary",3.96123892659467,26.6801982141833,26.6801982141833,0,39.6509767499288
5254,4400,1.73048196203326,"motorway",1.03828917721996,27.1609251283816,27.1609251283816,0,49.7841355554791
5254,4220,2.22068903139772,"motorway",1.33241341883863,109.468182843186,109.468182843186,0,60.7851357708717
5254,1001231,1.68465243321608,"motorway",1.01079145992965,13.0319302486542,13.0319302486542,0,58.0545273671965
5254,1001287,0.737241080202295,"motorway",0.442344648121377,12.4634834368459,12.4634834368459,0,51.8968472557129
5254,1057345,2.71800915182978,"primary",4.07701372774468,16.0981525164692,16.0981525164692,0,50.390125432401
5254,1058856,5.26723862146994,"primary",7.90085793220491,19.9219967209295,19.9219967209295,0,52.7618693936689
5254,1058857,2.72280155845471,"primary",4.08420233768207,16.1053411264066,16.1053411264066,0,56.4055704490773
5254,1305209,0.736745384353686,"trunk",0.736745384353686,12.7578841730782,12.7578841730782,0,49.7343981695757
5254,1307437,0.93357294678316,"trunk",0.93357294678316,12.9547117355077,12.9547117355077,0,48.6565353070884
4400,4220,1.00101693558226,"motorway",0.600610161349358,110.816737959409,110.816737959409,0,56.5124243702626
4400,1059957,5.32927273791332,"primary",7.99390910686998,22.0954062693071,22.0954062693071,0,41.8381153907945
4400,1061607,9.74307627530447,"trunk",9.74307627530447,23.8445734377416,23.8445734377416,0,42.3969642712253
4400,1217337,2.45431396686701,"primary",3.68147095030051,17.7829681127376,17.7829681127376,0,41.910580112331
3162,4220,0.938140934937813,"motorway",0.562884560962688,110.890967353687,110.890967353687,0,48.742256010775
3162,1000319,17.3471840523136,"motorway",10.4083104313882,24.62176258849,24.62176258849,0,35.0601753527759
3162,1000711,4.2606310587577,"primary",6.39094658813655,20.6043987452384,20.6043987452384,0,36.1128079353708
3162,1006117,2.65707923720247,"motorway",1.59424754232148,15.8076996994233,15.8076996994233,0,37.8092582953177
3162,1054077,10.8119184155077,"primary",16.2178776232616,30.4313297803634,30.4313297803634,0,26.3065383601538
4220,7801,0.0734791507905793,"motorway",0.0440874904743476,111.550960039188,111.550960039188,0,51.4736508208169
5468,1312684,4.93290070192927,"added",19.7316028077171,35.6024355941002,35.6024355941002,0,1.93707179650111
9006,1000998,10.3146393010114,"motorway",6.18878358060686,20.6051708611367,20.6051708611367,0,2.15625762362345
9006,1003976,30.3111902009165,"motorway",18.1867141205499,32.6031014010797,32.6031014010797,0,3.91258655619004
9006,1007249,3.00472891675621,"motorway",1.80283735005372,16.2192246305836,16.2192246305836,0,2.25596957001993
5151,1007249,6.82525783626882,"motorway",4.09515470176129,14.8979321224064,14.8979321224064,0,2.36023495025614
5151,1007266,8.67458392767891,"motorway",5.20475035660734,16.0075277772525,16.0075277772525,0,2.77997063169323
5151,1044267,0.733606548726202,"motorway_link",0.440163929235721,11.2429413498808,11.2429413498808,0,2.35543299575065
7801,1000313,1.46523135698599,"primary",2.19784703547899,17.5900889485699,17.5900889485699,0,31.8903093732964
7801,1000588,0.0646317144689634,"motorway",0.038779028681378,15.4310209417722,15.4310209417722,0,32.5185803753075
7801,1002789,2.12135598104455,"motorway",1.27281358862673,16.6650555017176,16.6650555017176,0,33.1206692470457
7801,5234,3.40303420676942,"primary",5.10455131015413,26.3419241503976,26.3419241503976,0,29.3130075815749
7801,1055839,2.75248785482016,"trunk",2.75248785482016,18.144729767911,18.144729767911,0,28.8840850818235
7801,1297525,6.30367868799399,"trunk",6.30367868799399,21.6959206010849,21.6959206010849,0,27.8214809375013
2478,1074147,1.33200227812276,"trunk",1.33200227812276,55.1529606080852,55.1529606080852,0,6.0461260162043
2478,1167811,3.48737764081097,"primary",5.23106646121645,59.0520247911789,59.0520247911789,0,5.71746411486867
2478,1170932,3.1277319452274,"primary",4.6915979178411,58.5125562478036,58.5125562478036,0,4.07487260503465
2478,6382,23.8627396746753,"trunk",23.8627396746753,87.0462119120596,87.0462119120596,0,3.95366106394491
7589,1316997,5.17663119087333,"added",20.7065247634933,36.1550414128894,36.1550414128894,0,5.58733543870522
5443,5444,20.7483607538831,"added",82.9934430155324,107.145276120079,107.145276120079,0,19.031318049246
5443,1307189,5.18318160492181,"added",20.7327264196872,33.9655139819005,33.9655139819005,0,19.9705070691163
8177,1062664,0.380069254986066,"primary",0.570103882479099,38.479835849057,38.479835849057,0,18.3247932533641
8177,1076229,88.0845689014957,"added",352.338275605983,390.248007572561,390.248007572561,0,13.5653452962493
8468,1060424,21.7446862836309,"added",86.9787451345235,99.307212643144,99.307212643144,0,2.05239523079568
5875,1306846,13.1423096702806,"added",52.5692386811223,71.2565784240249,71.2565784240249,0,9.80188990442712
6656,1093832,9.82646612916564,"added",39.3058645166625,50.7700115266527,50.7700115266527,0,6.47700038295334
2490,2480,238.142960678674,"trunk",238.142960678674,264.087799419432,264.087799419432,0,1.17858581545872
2490,2467,48.3648072158026,"primary",72.5472108237039,95.3456204679635,95.3456204679635,0,0.0717538676982735
2490,1380706,57.0821576112353,"trunk",57.0821576112353,71.2572139505316,71.2572139505316,0,0.308431898155164
2001,1260587,9.63988241764664,"added",38.5595296705866,50.119229782037,50.119229782037,0,5.8344814369011
2264,1093816,27.8365839223386,"primary",41.7548758835078,52.8820697995158,52.8820697995158,0,6.53779653091261
2264,2342,17.1760592008412,"primary",25.7640888012618,42.983080481477,42.983080481477,0,8.23675275736205
3310,1058127,2.36735715834971,"primary",3.55103573752456,23.7016905380239,23.7016905380239,0,1.09577611955496
3310,1058215,2.90611432345304,"trunk",2.90611432345304,23.0567691239524,23.0567691239524,0,1.16287744038119
3310,1078884,0.270585181495386,"primary",0.40587777224308,20.5565325727425,20.5565325727425,0,0.866150150336389
3310,1078914,2.12875247935158,"primary",3.19312871902737,23.3437835195268,23.3437835195268,0,1.13914627235858
3310,1080425,7.90772084555644,"primary",11.8615812683347,32.012236068834,32.012236068834,0,0.890415622720516
3310,1116281,29.1527916331706,"primary",43.7291874497559,63.8798422502553,63.8798422502553,0,0.913634615207681
3310,8542,11.1082504200465,"trunk",11.1082504200465,37.9869559536087,37.9869559536087,0,0.8695857254295
5456,1079217,8.39713216534116,"added",33.5885286613646,44.19209200373,44.19209200373,0,2.70124544021069
7370,1215951,5.30978298498755,"trunk",5.30978298498755,16.4142865758736,16.4142865758736,0,1.78225078720633
7370,1297157,58.7781669012637,"trunk",58.7781669012637,69.8826704921497,69.8826704921497,0,1.56613661667317
7328,1209307,4.11426140038609,"added",16.4570456015444,29.2488832768399,29.2488832768399,0,4.13766091477626
2480,1306153,74.3289417423543,"trunk",74.3289417423543,86.0987241438169,86.0987241438169,0,1.11572216699543
6178,1120876,8.52228775743648,"added",34.0891510297459,44.6909852526004,44.6909852526004,0,2.38436937228561
8478,1406509,45.9254510347802,"added",183.701804139121,197.740718310491,197.740718310491,0,11.3535521342418
9001,1006744,10.4991411709692,"motorway",6.29948470258149,26.2231166784816,26.2231166784816,0,2.59585399677263
9001,1056363,13.9618899507261,"trunk",13.9618899507261,33.8855219266263,33.8855219266263,0,2.59585421862132
9001,1077080,309.944289217875,"primary",464.916433826813,484.840065802713,484.840065802713,0,3.90028043961352
9001,1085241,2.32161928413753,"trunk",2.32161928413753,22.2452512600377,22.2452512600377,0,2.59585532640115
3278,2205,172.25633916538,"trunk",172.25633916538,189.176897523656,1149.17689752366,1,4.80808965374385
3278,1308820,1.74366445788026,"trunk",1.74366445788026,12.6382604679314,12.6382604679314,0,1.39940323187205
3278,1317066,7.93270890492851,"trunk",7.93270890492851,18.8273049149797,18.8273049149797,0,1.8314865913321
2204,1297463,296.184631207349,"trunk",296.184631207349,323.342687102423,323.342687102423,0,7.10838888631216
2204,3693,150.217372253944,"trunk",150.217372253944,185.988531861128,185.988531861128,0,5.35270711806766
2204,2205,1.37081025243155,"trunk",1.37081025243155,34.554828495731,34.554828495731,0,4.79048651651356
2465,1304379,7.74398437318538,"trunk",7.74398437318538,31.5352292614491,31.5352292614491,0,0.251878707798749
2465,1330380,10.9584424466409,"trunk",10.9584424466409,34.7496873349046,34.7496873349046,0,0.17519700322663
2468,1227880,298.593612516802,"primary",447.890418775203,467.006206316744,467.006206316744,0,2.63596656515067
2468,8835,13.253749636408,"trunk",13.253749636408,38.9189222211758,38.9189222211758,0,2.82154106174896
2468,1368437,0.340645019180242,"trunk",0.340645019180242,19.4564325607212,19.4564325607212,0,2.4097619167058
6425,2600,1.50163835753793,"trunk",1.50163835753793,22.910999059258,22.910999059258,0,3.42008926683238
6425,1301038,7.16051618128573,"trunk",7.16051618128573,20.2299461612045,20.2299461612045,0,3.49313996837634
6425,2477,21.4146138952337,"trunk",21.4146138952337,42.0656737204503,1002.06567372045,1,3.93463279087638
5172,4289,64.106651979632,"trunk",64.106651979632,85.5588009870598,85.5588009870598,0,4.01684335871113
5172,1158360,266.403112609565,"primary",399.604668914347,410.504566977071,410.504566977071,0,3.74366182250826
5172,1287445,3.54061376193391,"added",14.1624550477356,25.0623531104598,25.0623531104598,0,3.7398431247519
5172,7488,7.05555131638661,"trunk",7.05555131638661,23.8334686978193,23.8334686978193,0,3.7584759616017
4289,2389,31.3175975559475,"trunk",31.3175975559475,49.7085700517433,49.7085700517433,0,1.5997636774665
3743,1057991,3.80763967823897,"primary",5.71145951735845,55.9653150908366,55.9653150908366,0,23.1898678172008
3743,1058097,5.94153813508575,"trunk",5.94153813508575,56.1953937085639,56.1953937085639,0,20.7711469176647
3743,1059015,101.990145702222,"primary",152.985218553332,203.23907412681,203.23907412681,0,23.4664488497572
3743,1092548,45.2602683565655,"primary",67.8904025348482,118.144258108326,118.144258108326,0,20.9881336102146
3743,1297835,6.88437408762054,"trunk",6.88437408762054,57.1382296610987,57.1382296610987,0,21.3225274860466
3743,1299461,26.2880612415409,"primary",39.4320918623114,89.6859474357896,89.6859474357896,0,21.0435442367934
3743,1299934,22.4949079028298,"trunk",22.4949079028298,72.7487634763079,72.7487634763079,0,20.846463633137
3743,7593,8.56437747252626,"trunk",8.56437747252626,67.9517488592666,67.9517488592666,0,21.0119788350431
5291,8825,9.73238275346702,"trunk",9.73238275346702,29.4894834592059,989.489483459206,1,0.365193022096987
5291,2456,185.079157590678,"trunk",185.079157590678,206.669979717711,206.669979717711,0,0.2821826901677
5291,1377829,110.249601573011,"trunk",110.249601573011,123.62844058592,123.62844058592,0,0.276440931438011
2486,1074403,1.50821483922724,"primary",2.26232225884086,20.6457386986651,20.6457386986651,0,0.819445872729857
2486,6664,32.2795605131404,"primary",48.4193407697106,74.2601174812544,74.2601174812544,0,0.628476606320303
7092,1102647,3.68675586843732,"primary",5.53013380265598,17.295195071798,17.295195071798,0,0.0154474517496483
7092,1141536,142.497708216802,"primary",213.746562325203,225.511623594346,225.511623594346,0,0.0134070233775649
2488,2489,5.82104854903962,"primary",8.73157282355944,31.8384657881198,31.8384657881198,0,0.384337673536049
2488,6386,10.6454158724242,"trunk",10.6454158724242,31.767131420263,31.767131420263,0,0.701208888227829
2488,1349309,131.388745728685,"trunk",131.388745728685,144.859825863551,144.859825863551,0,0.394502288530808
1966,1058888,15.4960393649722,"primary",23.2440590474582,57.5270318214494,57.5270318214494,0,11.8025334311911
1966,2424,39.3650205528045,"trunk",39.3650205528045,79.9101370846828,79.9101370846828,0,12.6946816788588
1966,2299,1.62384634329602,"trunk",1.62384634329602,43.5006031249843,43.5006031249843,0,11.8438681585749
1966,1338360,10.9997843638774,"trunk",10.9997843638774,45.2827571378686,45.2827571378686,0,11.8136880583848
1966,1338809,43.8910453681537,"trunk",43.8910453681537,78.1740181421449,78.1740181421449,0,11.201976725538
6281,1338360,3.35438061669461,"added",13.4175224667784,24.1783051727178,24.1783051727178,0,8.73728218045214
5398,4277,121.847850880657,"trunk",121.847850880657,189.650920363164,189.650920363164,0,8.09951013382237
5398,4392,26.0192026690585,"trunk",26.0192026690585,87.8900508888645,87.8900508888645,0,7.86332367664587
5398,2458,28.4594720294047,"trunk",28.4594720294047,90.1880214034179,90.1880214034179,0,8.6632704550309
5398,1302603,137.141672326067,"trunk",137.141672326067,189.06778436145,189.06778436145,0,7.78751517194903
9177,5293,44.9264481512622,"trunk",44.9264481512622,71.2617317493075,71.2617317493075,0,7.37191679222338
9177,1338360,42.0006528196023,"trunk",42.0006528196023,59.7609080730233,59.7609080730233,0,13.2439401350051
6532,1102541,100.412742449858,"added",401.650969799432,418.752301781344,418.752301781344,0,0.496197406733521
2484,8865,66.1488715223399,"primary",99.2233072835099,126.710397200334,126.710397200334,0,3.54669381750668
2484,8866,86.1863697096844,"trunk",86.1863697096844,116.145227484189,116.145227484189,0,3.21760789204779
2484,1094711,265.366216185176,"primary",398.049324277765,419.728756414649,419.728756414649,0,3.21363935086333
2484,1300987,81.2592874077827,"trunk",81.2592874077827,102.938719544667,102.938719544667,0,3.20006876414342
5336,1094471,32.1795270967338,"primary",48.2692906451007,74.4262952306584,74.4262952306584,0,1.11581049560698
5336,1102654,243.807822725212,"primary",365.711734087818,391.868738673376,391.868738673376,0,1.11547874863693
5336,1108519,10.1347290365709,"primary",15.2020935548564,41.3590981404141,41.3590981404141,0,1.12270613810597
5948,1072573,287.305652724315,"primary",430.958479086473,447.871885997363,447.871885997363,0,1.00481143624621
5948,1107485,335.409182804068,"primary",503.113774206102,520.027181116992,520.027181116992,0,0.265540524402224
5948,1137947,183.442868148875,"primary",275.164302223313,292.077709134202,292.077709134202,0,0.311355129097446
5948,1143249,187.62226440238,"primary",281.433396603571,298.34680351446,298.34680351446,0,0.265180745734348
2483,1076249,56.0264366437437,"primary",84.0396549656156,98.1997318643396,98.1997318643396,0,0.401285039029009
2483,8862,8.73102999812433,"primary",13.0965449971865,33.4870133585538,33.4870133585538,0,0.522453268127464
4277,4540,65.7275378468602,"trunk",65.7275378468602,89.5263357086575,89.5263357086575,0,0.603169033426133
5275,5888,103.064699627934,"trunk",103.064699627934,144.974130831962,144.974130831962,0,11.4787677235241
5275,1300361,81.6719818909235,"trunk",81.6719818909235,117.026770974032,117.026770974032,0,12.2540445987062
5275,2667,75.6614349203166,"trunk",75.6614349203166,117.499193144867,1077.49919314487,1,14.4295479401564
5275,1390053,12.4763703616979,"trunk",12.4763703616979,47.8311594448068,47.8311594448068,0,11.2660425146027
2435,1057167,267.518819607922,"primary",401.278229411883,414.011257331431,414.011257331431,0,3.36493093643828
2435,5888,33.2320070727476,"trunk",33.2320070727476,52.5196771132156,1012.51967711322,1,1.05071799930402
2435,1300908,80.1171122629561,"trunk",80.1171122629561,92.8501401825045,92.8501401825045,0,0.303160260044211
2476,1104348,4.01841731800247,"added",16.0736692720099,29.1561002387683,29.1561002387683,0,0.340622772291986
5333,1300067,10.643959254303,"added",42.575837017212,55.2599478124813,55.2599478124813,0,2.19807670737264
2485,1061573,88.0158779660213,"trunk",88.0158779660213,99.0576672735163,99.0576672735163,0,20.7592596951899
2485,1098925,401.349536270805,"trunk",401.349536270805,412.3913255783,1372.3913255783,1,9.79653982103949
6629,6329,58.5840517306696,"primary",87.8760775960043,125.760531286969,125.760531286969,0,4.83069317145388
6629,1300128,22.3887045630454,"trunk",22.3887045630454,46.3360774182599,46.3360774182599,0,3.6363798066671
6629,1303333,48.1385829783245,"trunk",48.1385829783245,72.085955833539,72.085955833539,0,5.29803120161355
6629,1350017,12.218057821632,"trunk",12.218057821632,36.1654306768466,36.1654306768466,0,3.0657661054611
6629,1435601,7.94738708804752,"added",31.7895483521901,55.7369212074046,55.7369212074046,0,3.25600053531217
2311,3835,15.3769740148798,"primary",23.0654610223197,60.5744463617799,60.5744463617799,0,3.88012261408451
2311,1108227,44.8589444953406,"primary",67.2884167430109,78.978868687511,78.978868687511,0,2.37712195724929
2311,3359,116.148534993452,"primary",174.222802490178,195.145143611753,195.145143611753,0,2.46024693802541
4920,1083521,255.845646690481,"primary",383.768470035722,409.614230487551,409.614230487551,0,4.10298903450959
4920,1303331,10.7264326198753,"trunk",10.7264326198753,36.5721930717044,36.5721930717044,0,4.4978586635938
